id,state,type,provider_id,provider_type,name,road_name,reported_location,locality,direction_of_travel,heavy_vehicle_area,paved,toilet,disabled_toilet,lighting,shelter,water,bin,table_or_chair,bbq,shade,power,off_the_road,waste_water,comments,latitude,longitude,dt_created,geom
13167,"WA","Formal","264799","Minor Rest Area",,"Muir","Muir Hwy","Plantagenet",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-34.513683726999901,117.031042216,2025-06-21 03:38:05.0330000,POINT (117.031042216 -34.5136837269999)
13168,"WA","Formal","264800","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Leonora",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-27.594902641000001,120.539257515,2025-06-21 03:38:05.0330000,POINT (120.539257515 -27.594902641)
13169,"WA","Formal","264801","Heavy Vehicle Rest Area",,"Brookton Hwy","Marshall St","Kondinin",,"Y","Y","N",,,"N",,"Y","N",,"Y",,,,,-32.448549106000002,118.86761952099999,2025-06-21 03:38:05.0330000,POINT (118.867619521 -32.448549106)
13170,"WA","Formal","264802","Minor Rest Area",,"Brand Hwy","Brand Hwy","Coorow",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-30.100757804999901,115.339793814,2025-06-21 03:38:05.0330000,POINT (115.339793814 -30.1007578049999)
13171,"WA","Formal","264803","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Swan (C)",,"N",,"N",,,"N",,"N","N",,"N",,,,,-31.672556279999998,116.031898563,2025-06-21 03:38:05.0330000,POINT (116.031898563 -31.67255628)
13172,"WA","Formal","264804","Minor Rest Area",,"Pinjarra Williams","Pinjarra Williams Rd","Murray",,"N","Y","N",,,"N",,"N","N",,"Y",,,,,-32.725632404000002,116.092290304,2025-06-21 03:38:05.0330000,POINT (116.092290304 -32.725632404)
13173,"WA","Formal","264805","Roadhouse","Shell - Fitzroy Crossing","Great Northern Hwy","Great Northern Hwy","Derby - West Kimberley",,"N","Y","N",,"Y","N",,"Y","N",,"N",,,,,-18.198660927999999,125.567715924,2025-06-21 03:38:05.0330000,POINT (125.567715924 -18.198660928)
13174,"WA","Formal","264806","Minor Rest Area","De Streckfuss","Marble Bar","Marble Bar Rd","East Pilbara",,"N","N","Y",,,"Y",,"Y","Y",,"Y",,,,,-20.827975129999999,119.512989999,2025-06-21 03:38:05.0330000,POINT (119.512989999 -20.82797513)
13175,"WA","Formal","264807","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Chittering",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-31.5755556679999,115.99558345200001,2025-06-21 03:38:05.0330000,POINT (115.995583452 -31.5755556679999)
13176,"WA","Formal","264808","Minor Rest Area",,"Narrogin Kondinin","Kulin Kondinin Rd","Kulin",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-32.601235506000002,118.216933959,2025-06-21 03:38:05.0330000,POINT (118.216933959 -32.601235506)
13177,"WA","Formal","264809","Minor Rest Area",,"Collie Lake King","Lake Grace Newdegate Rd","Lake Grace",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-33.102159695999902,118.75501380199999,2025-06-21 03:38:05.0330000,POINT (118.755013802 -33.1021596959999)
13178,"WA","Formal","264810","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Karratha (C)",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-20.759172290999999,117.13216860599999,2025-06-21 03:38:05.0330000,POINT (117.132168606 -20.759172291)
13179,"WA","Formal","264811","Minor Rest Area",,"Northam Cranbrook","Quadrant St","Pingelly",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-32.524821762999998,117.080650968,2025-06-21 03:38:05.0330000,POINT (117.080650968 -32.524821763)
13180,"WA","Formal","264813","Minor Rest Area",,"Collie Lake King","Dumbleyung Lake Grace Rd","Dumbleyung",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-33.1197624019999,118.170204949,2025-06-21 03:38:05.0330000,POINT (118.170204949 -33.1197624019999)
13181,"WA","Formal","264814","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Port Hedland (T)",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-20.774425123999901,118.190475914,2025-06-21 03:38:05.0330000,POINT (118.190475914 -20.7744251239999)
13182,"WA","Formal","264815","Minor Rest Area",,"Bussell Hwy","Bussell Hwy","Busselton (C)",,"N","Y","N",,,"N",,"N","N",,"N",,,,,-33.662125740999997,115.36624616,2025-06-21 03:38:05.0330000,POINT (115.36624616 -33.662125741)
13183,"WA","Formal","264816","Minor Rest Area",,"Toodyay Rd","Toodyay Rd","Swan (C)",,"N",,"N",,,"Y",,"Y","N",,"N",,,,,-31.794353725999901,116.19219320000001,2025-06-21 03:38:05.0330000,POINT (116.1921932 -31.7943537259999)
13184,"WA","Formal","264817","Heavy Vehicle Rest Area",,"Onslow","Onslow Rd","Ashburton",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-22.110369804000001,115.512218557,2025-06-21 03:38:05.0330000,POINT (115.512218557 -22.110369804)
13185,"WA","Formal","264818","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Shark Bay",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-26.1754925289999,114.37617737399999,2025-06-21 03:38:05.0330000,POINT (114.376177374 -26.1754925289999)
13186,"WA","Formal","264819","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Kalgoorlie - Boulder (C)",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-31.109929253000001,121.618198519,2025-06-21 03:38:05.0330000,POINT (121.618198519 -31.109929253)
13187,"WA","Formal","264820","Major Rest Area",,"Bussell Hwy","Bussell Hwy","Busselton (C)",,"N","Y","N",,,"Y",,"N","Y",,"Y",,,,,-33.6353610359999,115.456273774,2025-06-21 03:38:05.0330000,POINT (115.456273774 -33.6353610359999)
13188,"WA","Formal","264821","Minor Rest Area",,"Toodyay Rd","Toodyay Rd","Swan (C)",,"N",,"N",,,"N",,"Y","N",,"N",,,,,-31.8446227159999,116.07050995100001,2025-06-21 03:38:05.0330000,POINT (116.070509951 -31.8446227159999)
13189,"WA","Formal","264822","Roadhouse","Caltex Cataby","Brand Hwy","Brand Hwy","Dandaragan",,"N",,"N",,,"Y",,"Y","N",,"Y",,,,,-30.753882395999899,115.55912539000001,2025-06-21 03:38:05.0330000,POINT (115.55912539 -30.7538823959999)
13190,"WA","Formal","264823","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","East Pilbara",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-23.139983321999999,119.195410309,2025-06-21 03:38:05.0330000,POINT (119.195410309 -23.139983322)
13191,"WA","Formal","264824","Roadhouse","Balladonia","Eyre Hwy","Eyre Hwy","Dundas",,"N","Y","Y",,,"Y",,"Y","N",,"Y",,,,,-32.352858754000003,123.615981887,2025-06-21 03:38:05.0330000,POINT (123.615981887 -32.352858754)
13192,"WA","Formal","264825","Major Rest Area","The Kodja Place Rest area","Albany Hwy","Albany Hwy","Kojonup",,"N","Y","N",,"Y","Y",,"Y","N",,"Y",,,,,-33.837803524000002,117.160259164,2025-06-21 03:38:05.0330000,POINT (117.160259164 -33.837803524)
13193,"WA","Formal","264826","Minor Rest Area",,"Ripon Hills Rd","Ripon Hills Rd","East Pilbara",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-21.280144798999999,120.60758973599999,2025-06-21 03:38:05.0330000,POINT (120.607589736 -21.280144799)
13194,"WA","Formal","264827","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-32.0643982469999,123.02401494900001,2025-06-21 03:38:05.0330000,POINT (123.024014949 -32.0643982469999)
13195,"WA","Formal","264828","Minor Rest Area","Tambellup Rest Area","Northam Cranbrook","Great Southern Hwy","Broomehill - Tambellup",,"N","Y","N",,,"Y",,"Y","N",,"Y",,,,,-34.039068121999897,117.63805967899999,2025-06-21 03:38:05.0330000,POINT (117.638059679 -34.0390681219999)
13196,"WA","Formal","264829","Heavy Vehicle Rest Area","Caltex Cataby","Brand Hwy","Brand Hwy","Dandaragan",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-30.7540625839999,115.55912118800001,2025-06-21 03:38:05.0330000,POINT (115.559121188 -30.7540625839999)
13197,"WA","Formal","264830","Minor Rest Area",,"York Merredin","Bruce Rock Quairading Rd","Bruce Rock",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-31.935345308999999,117.818538346,2025-06-21 03:38:05.0330000,POINT (117.818538346 -31.935345309)
13198,"WA","Formal","264832","Minor Rest Area","Woogenellup Rest area","Albany Lake Grace","Chester Pass Rd","Plantagenet",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-34.584278798,117.993940685,2025-06-21 03:38:05.0330000,POINT (117.993940685 -34.584278798)
13199,"WA","Formal","264833","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-32.423824233999902,123.751649215,2025-06-21 03:38:05.0330000,POINT (123.751649215 -32.4238242339999)
13200,"WA","Formal","264834","Minor Rest Area",,"Brookton Hwy","Brookton-Corrigin Rd","Corrigin",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-32.370953964999998,117.58097769,2025-06-21 03:38:05.0330000,POINT (117.58097769 -32.370953965)
13201,"WA","Formal","264835","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Kalgoorlie - Boulder (C)",,"N","Y","N",,,"Y",,"Y","N",,"N",,,,,-30.713355610000001,121.47164937399999,2025-06-21 03:38:05.0330000,POINT (121.471649374 -30.71335561)
13202,"WA","Formal","264836","Heavy Vehicle Rest Area",,"Northam Cranbrook","Pioneer Dr","Narrogin",,"Y","Y","N",,,"N",,"N","N",,"Y",,,,,-32.934124988000001,117.179989866,2025-06-21 03:38:05.0330000,POINT (117.179989866 -32.934124988)
13203,"WA","Formal","264837","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Northampton",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.443835234999899,114.645944089,2025-06-21 03:38:05.0330000,POINT (114.645944089 -28.4438352349999)
13204,"WA","Formal","264838","Minor Rest Area",,"Nanutarra Munjina","Nanutarra Munjina Rd","Ashburton",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-22.706349717999998,116.3798678,2025-06-21 03:38:05.0330000,POINT (116.3798678 -22.706349718)
13205,"WA","Formal","264839","Heavy Vehicle Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Mundaring",,"Y",,"N",,,"N",,"Y","N",,"N",,,,,-31.900953789999999,116.087646302,2025-06-21 03:38:05.0330000,POINT (116.087646302 -31.90095379)
13206,"WA","Formal","264840","Minor Rest Area",,"Brand Hwy","Brand Hwy","Coorow",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-30.160136255999898,115.384649216,2025-06-21 03:38:05.0330000,POINT (115.384649216 -30.160136255999898)
13207,"WA","Formal","264841","Minor Rest Area",,"Geraldton Mt Magnet Rd","Geraldton Mt Magnet Rd","Yalgoo",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.362393688999902,116.481729446,2025-06-21 03:38:05.0330000,POINT (116.481729446 -28.3623936889999)
13208,"WA","Formal","264842","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Broome",,"N","N","N",,,"N",,,"N",,"N",,,,,-17.809169896999901,122.774027648,2025-06-21 03:38:05.0330000,POINT (122.774027648 -17.8091698969999)
13209,"WA","Formal","264843","Minor Rest Area",,"Nanutarra Munjina","Nanutarra Munjina Rd","Ashburton",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-22.978406881999899,117.127414931,2025-06-21 03:38:05.0330000,POINT (117.127414931 -22.9784068819999)
13210,"WA","Formal","264844","Minor Rest Area",,"Albany Hwy","Albany Hwy","Cranbrook",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-34.162880201,117.387910003,2025-06-21 03:38:05.0330000,POINT (117.387910003 -34.162880201)
13211,"WA","Formal","264845","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Carnarvon",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-26.093396132999899,114.345915386,2025-06-21 03:38:05.0330000,POINT (114.345915386 -26.0933961329999)
13212,"WA","Formal","264846","Minor Rest Area",,"Brand Hwy","Brand Hwy","Irwin",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-29.1289825069999,114.900932154,2025-06-21 03:38:05.0330000,POINT (114.900932154 -29.1289825069999)
13213,"WA","Formal","264847","Minor Rest Area",,"South Coast Hwy","South Coast Hwy","Albany (C)",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-34.627127911999899,118.385498609,2025-06-21 03:38:05.0330000,POINT (118.385498609 -34.6271279119999)
13214,"WA","Formal","264848","Minor Rest Area",,"Albany Hwy","Albany Hwy","Williams",,"N","N","N",,,"N",,"N","N",,"Y",,,,,-33.035014176999901,116.88230226899999,2025-06-21 03:38:05.0330000,POINT (116.882302269 -33.0350141769999)
13215,"WA","Formal","264849","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Wiluna",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-26.889436783999901,120.31179059500001,2025-06-21 03:38:05.0330000,POINT (120.311790595 -26.8894367839999)
13216,"WA","Formal","264850","Minor Rest Area",,"South Coast Hwy","South Coast Hwy","Esperance",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-33.755195647999997,121.213692556,2025-06-21 03:38:05.0330000,POINT (121.213692556 -33.755195648)
13217,"WA","Formal","264851","Minor Rest Area",,"Vasse","Vasse Hwy","Nannup",,"N","N","N",,,"N",,"N","N",,"Y",,,,,-34.364156844,115.78003868899999,2025-06-21 03:38:05.0330000,POINT (115.780038689 -34.364156844)
13218,"WA","Formal","264852","Minor Rest Area",,"Albany Lake Grace","Chester Pass Rd","Gnowangerup",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-33.917799803999998,118.335569398,2025-06-21 03:38:05.0330000,POINT (118.335569398 -33.917799804)
13219,"WA","Formal","264853","Minor Rest Area",,"Mt Magnet Leinster Rd","Mt Magnet Sandstone Rd","Mount Magnet",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-28.186320990999899,118.282291384,2025-06-21 03:38:05.0330000,POINT (118.282291384 -28.1863209909999)
13220,"WA","Formal","264854","Minor Rest Area",,"Northam Cranbrook","Great Southern Hwy","Broomehill - Tambellup",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-34.118221138999999,117.67750913,2025-06-21 03:38:05.0330000,POINT (117.67750913 -34.118221139)
13221,"WA","Formal","264855","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Shark Bay",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-27.057089545999901,114.636369426,2025-06-21 03:38:05.0330000,POINT (114.636369426 -27.0570895459999)
13222,"WA","Formal","264856","Major Rest Area",,"Sues Rd","Sues Rd","Augusta - Margaret River",,"N","Y","N",,,"N",,"N","N",,"Y",,,,,-33.910424444999897,115.419841891,2025-06-21 03:38:05.0330000,POINT (115.419841891 -33.9104244449999)
13223,"WA","Formal","264857","Minor Rest Area",,"Lakelands Lake Clifton","Old Coast Rd","Mandurah (C)",,"N",,"N",,,"N",,"Y","N",,"Y",,,,,-32.691454467,115.66150684599999,2025-06-21 03:38:05.0330000,POINT (115.661506846 -32.691454467)
13224,"WA","Formal","264858","Minor Rest Area",,"Bussell Hwy","Bussell Hwy","Augusta - Margaret River",,"N","N","N",,,"N",,"N","N",,"Y",,,,,-34.153324434999902,115.100829105,2025-06-21 03:38:05.0330000,POINT (115.100829105 -34.1533244349999)
13225,"WA","Formal","264859","Minor Rest Area",,"Albany Hwy","Albany Hwy","Armadale (C)",,"N",,"N",,,"N",,"Y","N",,"N",,,,,-32.101361711000003,116.012247523,2025-06-21 03:38:05.0330000,POINT (116.012247523 -32.101361711)
13226,"WA","Formal","264860","Minor Rest Area",,"Nanutarra Munjina","Nanutarra Munjina Rd","Ashburton",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-22.555120554999998,116.129398869,2025-06-21 03:38:05.0330000,POINT (116.129398869 -22.555120555)
13227,"WA","Formal","264861","Minor Rest Area",,"Lakelands Lake Clifton","Old Coast Rd","Waroona",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-32.8842252439999,115.711782039,2025-06-21 03:38:05.0330000,POINT (115.711782039 -32.8842252439999)
13228,"WA","Formal","264862","Heavy Vehicle Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Carnarvon",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-25.46097249,114.059604663,2025-06-21 03:38:05.0330000,POINT (114.059604663 -25.46097249)
13229,"WA","Formal","264863","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-32.060536407999997,122.709840888,2025-06-21 03:38:05.0330000,POINT (122.709840888 -32.060536408)
13230,"WA","Formal","264864","Minor Rest Area",,"Collie Lake King","Arthur Rd","West Arthur",,"N","N","N",,,"N",,"N","N",,"Y",,,,,-33.345968913,117.042716199,2025-06-21 03:38:05.0330000,POINT (117.042716199 -33.345968913)
13231,"WA","Formal","264865","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-32.173951761999902,123.273439157,2025-06-21 03:38:05.0330000,POINT (123.273439157 -32.1739517619999)
13232,"WA","Formal","264866","Minor Rest Area",,"Minilya Exmouth Rd","Minilya Exmouth Rd","Carnarvon",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-23.712496012999999,113.981685177,2025-06-21 03:38:05.0330000,POINT (113.981685177 -23.712496013)
13233,"WA","Formal","264867","Heavy Vehicle Rest Area",,"Minilya Exmouth Rd","Minilya Exmouth Rd","Carnarvon",,"Y","Y","N",,,"N",,"Y","N",,"N",,,,,-23.115290009999999,113.87331639600001,2025-06-21 03:38:05.0330000,POINT (113.873316396 -23.11529001)
13234,"WA","Formal","264868","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Yilgarn",,"N","Y","N",,,"N",,"Y","N",,"Y",,,,,-31.312162756999999,119.127212828,2025-06-21 03:38:05.0330000,POINT (119.127212828 -31.312162757)
13235,"WA","Formal","264869","Minor Rest Area",,"Minilya Exmouth Rd","Minilya Exmouth Rd","Exmouth",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-22.361323276999901,114.068411332,2025-06-21 03:38:05.0330000,POINT (114.068411332 -22.3613232769999)
13236,"WA","Formal","264870","Minor Rest Area",,"South Western Hwy","South Western Hwy","Manjimup",,"N",,"N",,,"N",,"N","N",,"Y",,,,,-34.9301157109999,116.580566706,2025-06-21 03:38:05.0330000,POINT (116.580566706 -34.9301157109999)
13237,"WA","Formal","264871","Major Rest Area","Spring Creek","Great Northern Hwy","Great Northern Hwy","Halls Creek",,"N","Y","Y",,,"Y",,"Y","N",,"Y",,,,,-17.432312478,127.990502026,2025-06-21 03:38:05.0330000,POINT (127.990502026 -17.432312478)
13238,"WA","Formal","264872","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Dalwallinu",,"N","N","N",,,"N",,"Y","Y",,"Y",,,,,-29.836994318999899,116.94620385899999,2025-06-21 03:38:05.0330000,POINT (116.946203859 -29.8369943189999)
13239,"WA","Formal","264873","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Kalgoorlie - Boulder (C)",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-30.845231978999902,121.5007521,2025-06-21 03:38:05.0330000,POINT (121.5007521 -30.8452319789999)
13240,"WA","Formal","264874","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Merredin",,"N","Y","N",,"Y","N",,"Y","N",,"N",,,,,-31.536379273000001,118.076874559,2025-06-21 03:38:05.0330000,POINT (118.076874559 -31.536379273)
13241,"WA","Formal","264875","Minor Rest Area","Tarwonga School Site","Albany Hwy","Albany Hwy","Williams",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-33.1886605199999,116.98417186,2025-06-21 03:38:05.0330000,POINT (116.98417186 -33.1886605199999)
13242,"WA","Formal","264876","Minor Rest Area",,"Collie Lake King","Dumbleyung Lake Grace Rd","Dumbleyung",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-33.182737115999899,117.93624837999999,2025-06-21 03:38:05.0330000,POINT (117.93624838 -33.1827371159999)
13243,"WA","Formal","264877","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Meekatharra",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-24.459080175999901,119.67134407899999,2025-06-21 03:38:05.0330000,POINT (119.671344079 -24.4590801759999)
13244,"WA","Formal","264878","Minor Rest Area",,"Pinjarra Williams","Pinjarra Williams Rd","Boddington",,"N",,"N",,,"N",,"N","N",,"Y",,,,,-32.821207321000003,116.288319401,2025-06-21 03:38:05.0330000,POINT (116.288319401 -32.821207321)
13245,"WA","Formal","264879","Minor Rest Area",,"Eyre Hwy","Eyre Hwy","Dundas",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-31.945020642999999,126.733414114,2025-06-21 03:38:05.0330000,POINT (126.733414114 -31.945020643)
13246,"WA","Formal","264880","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Karratha (C)",,"N","N","N",,,"Y",,"Y","Y",,"N",,,,,-21.294138925999999,116.14180186199999,2025-06-21 03:38:05.0330000,POINT (116.141801862 -21.294138926)
13247,"WA","Formal","264881","Minor Rest Area","Chittoworup Road Rest Area","Broomehill Jerramungup","Gnowangerup Jerramungup Rd","Jerramungup",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-33.941635835999897,118.905117672,2025-06-21 03:38:05.0330000,POINT (118.905117672 -33.9416358359999)
13248,"WA","Formal","264882","Minor Rest Area",,"Collie Lake King","Wagin Dumbleyung Rd","Wagin",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-33.2896054449999,117.59539808300001,2025-06-21 03:38:05.0330000,POINT (117.595398083 -33.2896054449999)
13249,"WA","Formal","264883","Minor Rest Area",,"Brookton Hwy","Hyden-Lake King Rd","Kulin",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-32.619738735999903,119.357181861,2025-06-21 03:38:05.0330000,POINT (119.357181861 -32.6197387359999)
13250,"WA","Formal","264884","Minor Rest Area",,"Midlands","Midlands Rd","Moora",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-30.3598093109999,116.05705468799999,2025-06-21 03:38:05.0330000,POINT (116.057054688 -30.3598093109999)
13251,"WA","Formal","264886","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Mount Magnet",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.099148078999999,117.836732498,2025-06-21 03:38:05.0330000,POINT (117.836732498 -28.099148079)
13252,"WA","Formal","264887","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Meekatharra",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-24.012538105000001,119.732922868,2025-06-21 03:38:05.0330000,POINT (119.732922868 -24.012538105)
13253,"WA","Formal","264888","Minor Rest Area",,"Nanutarra Munjina","Nanutarra Munjina Rd","Ashburton",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-22.193608372,118.00936056899999,2025-06-21 03:38:05.0330000,POINT (118.009360569 -22.193608372)
13254,"WA","Formal","264889","Roadhouse","S-Bends Caravan Park","Brand Hwy","Brand Hwy","Greater Geraldton (C)",,"N",,"N",,"Y","Y",,"N","N",,"Y",,,,,-28.985820969999999,114.776069333,2025-06-21 03:38:05.0330000,POINT (114.776069333 -28.98582097)
13255,"WA","Formal","264890","Minor Rest Area",,"Brand Hwy","Brand Hwy","Chittering",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-31.508524001000001,115.94640225000001,2025-06-21 03:38:05.0330000,POINT (115.94640225 -31.508524001)
13256,"WA","Formal","264891","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Coolgardie",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-31.2024995199999,120.32764985999999,2025-06-21 03:38:05.0330000,POINT (120.32764986 -31.2024995199999)
13257,"WA","Formal","264892","Minor Rest Area",,"Great Northern Hwy","Great Northern Hwy","Halls Creek",,"N","Y","N",,,"N",,,"N",,"N",,,,,-18.525307252999902,127.32872604799999,2025-06-21 03:38:05.0330000,POINT (127.328726048 -18.5253072529999)
13258,"WA","Formal","264893","Minor Rest Area","Edagee","North West Coastal Hwy","North West Coastal Hwy","Carnarvon",,"N","Y","Y",,,"Y",,"Y","Y",,"N",,,,,-25.459630038999901,114.058275108,2025-06-21 03:38:05.0330000,POINT (114.058275108 -25.4596300389999)
13259,"WA","Formal","264894","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Leonora",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.406978134999999,121.166510485,2025-06-21 03:38:05.0330000,POINT (121.166510485 -28.406978135)
13260,"WA","Formal","264895","Minor Rest Area",,"Coolgardie Esperance Hwy","Coolgardie Esperance Hwy","Coolgardie",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-31.233807268,121.473556203,2025-06-21 03:38:05.0330000,POINT (121.473556203 -31.233807268)
13261,"WA","Formal","264896","Minor Rest Area",,"Midlands","Midlands Rd","Mingenew",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-29.200171578999999,115.45583419099999,2025-06-21 03:38:05.0330000,POINT (115.455834191 -29.200171579)
13262,"WA","Formal","264897","Minor Rest Area","Gleneagles Rest Area","Albany Hwy","Albany Hwy","Wandering",,"N","N","Y",,,"N",,"Y","Y",,"Y",,,,,-32.289342243999997,116.19121721099999,2025-06-21 03:38:05.0330000,POINT (116.191217211 -32.289342244)
13263,"WA","Formal","264898","Minor Rest Area",,"Great Eastern Hwy","Great Eastern Hwy","Cunderdin",,"N","Y","N",,"Y","N",,"N","N",,"Y",,,,,-31.651676888999901,117.230915841,2025-06-21 03:38:05.0330000,POINT (117.230915841 -31.6516768889999)
13264,"WA","Formal","264899","Minor Rest Area",,"North West Coastal Hwy","North West Coastal Hwy","Carnarvon",,"N","Y","N",,,"N",,"Y","N",,"N",,,,,-26.0949396419999,114.346474715,2025-06-21 03:38:05.0330000,POINT (114.346474715 -26.0949396419999)
13265,"WA","Formal","264900","Minor Rest Area",,"Indian Ocean Dr","Indian Ocean Dr","Gingin",,"N","Y","Y",,,"Y",,"Y","Y",,"Y",,,,,-31.303904109000001,115.552477786,2025-06-21 03:38:05.0330000,POINT (115.552477786 -31.303904109)
13266,"WA","Formal","264901","Minor Rest Area",,"Goldfields Hwy","Goldfields Hwy","Menzies",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-29.181817749999901,121.32365326199999,2025-06-21 03:38:05.0330000,POINT (121.323653262 -29.1818177499999)
13267,"WA","Formal","264902","Minor Rest Area",,"Geraldton Mt Magnet Rd","Geraldton Mt Magnet Rd","Mount Magnet",,"N","N","N",,,"N",,"Y","N",,"N",,,,,-28.159206459,117.667857805,2025-06-21 03:38:05.0330000,POINT (117.667857805 -28.159206459)
13268,"WA","Formal","264903","Minor Rest Area",,"Broome Cape Leveque Rd","Broome - Cape Leveque Rd","Broome",,"N","Y","N",,,"N",,"N","N",,"N",,,,,-17.626292276999902,122.306499081,2025-06-21 03:38:05.0330000,POINT (122.306499081 -17.6262922769999)
13269,"WA","Formal","264904","Minor Rest Area",,"Goomalling Merredin","Nungarin Wyalkatchem Rd","Wyalkatchem",,"N","N","N",,,"N",,"Y","N",,"Y",,,,,-31.188177339999999,117.388158606,2025-06-21 03:38:05.0330000,POINT (117.388158606 -31.18817734)
